MPPS,LATENCY,FREQ,SLEEP_MODE,CPU,SLEEP_DELTA
1,10,800,no_sleep,8,1
1,11,3200,no_sleep,3,1
1,12,3200,no_sleep,1,1
1,13,1600,no_sleep,1,1
1,14,1600,no_sleep,1,1
1,15,1600,no_sleep,1,1
1,16,1600,no_sleep,1,1
1,17,800,no_sleep,1,1
1,18,800,no_sleep,1,1
1,19,800,no_sleep,1,1
1,20,800,no_sleep,1,1
1,21,800,no_sleep,1,1
1,22,800,no_sleep,1,1
1,23,800,no_sleep,1,1
1,24,800,no_sleep,1,1
1,25,800,no_sleep,1,1
1,26,800,no_sleep,1,1
1,27,800,no_sleep,1,1
1,28,800,no_sleep,1,1
1,29,800,no_sleep,1,1
1,30,800,no_sleep,1,1
1,31,800,no_sleep,1,1
1,32,800,no_sleep,1,1
1,33,800,no_sleep,1,1
1,34,800,no_sleep,1,1
1,35,800,no_sleep,1,1
1,36,800,no_sleep,1,1
1,37,800,no_sleep,1,1
1,38,800,no_sleep,1,1
1,39,800,no_sleep,1,1
1,40,800,no_sleep,1,1
1,41,800,no_sleep,1,1
1,42,800,no_sleep,1,1
1,43,800,no_sleep,1,1
1,44,800,no_sleep,1,1
1,45,800,no_sleep,1,1
1,46,800,no_sleep,1,1
1,47,800,no_sleep,1,1
1,48,800,no_sleep,1,1
1,49,800,no_sleep,1,1
1,50,800,no_sleep,1,1
1,51,800,no_sleep,1,1
1,52,800,no_sleep,1,1
1,53,800,no_sleep,1,1
1,54,800,no_sleep,1,1
1,55,800,no_sleep,1,1
1,56,800,no_sleep,1,1
1,57,800,no_sleep,1,1
1,58,800,no_sleep,1,1
1,59,800,no_sleep,1,1
1,60,800,no_sleep,1,1
1,61,800,no_sleep,1,1
1,62,800,no_sleep,1,1
1,63,800,no_sleep,1,1
1,64,800,no_sleep,1,1
1,65,800,no_sleep,1,1
1,66,800,no_sleep,1,1
1,67,800,no_sleep,1,1
1,68,800,no_sleep,1,1
1,69,800,no_sleep,1,1
1,70,800,no_sleep,1,1
1,71,800,no_sleep,1,1
1,72,800,no_sleep,1,1
1,73,800,no_sleep,1,1
1,74,800,no_sleep,1,1
1,75,800,no_sleep,1,1
1,76,800,no_sleep,1,1
1,77,800,no_sleep,1,1
1,78,800,no_sleep,1,1
1,79,800,no_sleep,1,1
1,80,800,no_sleep,1,1
1,81,800,no_sleep,1,1
1,82,800,no_sleep,1,1
1,83,800,no_sleep,1,1
1,84,800,no_sleep,1,1
1,85,800,no_sleep,1,1
1,86,800,no_sleep,1,1
1,87,800,no_sleep,1,1
1,88,800,no_sleep,1,1
1,89,800,no_sleep,1,1
1,90,800,no_sleep,1,1
1,91,800,no_sleep,1,1
1,92,800,no_sleep,1,1
1,93,800,no_sleep,1,1
1,94,800,no_sleep,1,1
1,95,800,no_sleep,1,1
1,96,800,no_sleep,1,1
1,97,800,no_sleep,1,1
1,98,800,no_sleep,1,1
1,99,800,no_sleep,1,1
2,10,4000,no_sleep,3,1
2,11,4000,no_sleep,4,1
2,12,3200,no_sleep,4,1
2,13,4000,no_sleep,2,1
2,14,800,no_sleep,2,1
2,15,4000,no_sleep,1,1
2,16,2400,no_sleep,1,1
2,17,800,no_sleep,1,1
2,18,800,no_sleep,1,1
2,19,800,no_sleep,1,1
2,20,800,no_sleep,1,1
2,21,800,no_sleep,1,1
2,22,800,no_sleep,1,1
2,23,800,no_sleep,1,1
2,24,800,no_sleep,1,1
2,25,800,no_sleep,1,1
2,26,800,no_sleep,1,1
2,27,800,no_sleep,1,1
2,28,800,no_sleep,1,1
2,29,800,no_sleep,1,1
2,30,800,no_sleep,1,1
2,31,800,no_sleep,1,1
2,32,800,no_sleep,1,1
2,33,800,no_sleep,1,1
2,34,800,no_sleep,1,1
2,35,800,no_sleep,1,1
2,36,800,no_sleep,1,1
2,37,800,no_sleep,1,1
2,38,800,no_sleep,1,1
2,39,800,no_sleep,1,1
2,40,800,no_sleep,1,1
2,41,800,no_sleep,1,1
2,42,800,no_sleep,1,1
2,43,800,no_sleep,1,1
2,44,800,no_sleep,1,1
2,45,800,no_sleep,1,1
2,46,800,no_sleep,1,1
2,47,800,no_sleep,1,1
2,48,800,no_sleep,1,1
2,49,800,no_sleep,1,1
2,50,800,no_sleep,1,1
2,51,800,no_sleep,1,1
2,52,800,no_sleep,1,1
2,53,800,no_sleep,1,1
2,54,800,no_sleep,1,1
2,55,800,no_sleep,1,1
2,56,800,no_sleep,1,1
2,57,800,no_sleep,1,1
2,58,800,no_sleep,1,1
2,59,800,no_sleep,1,1
2,60,800,no_sleep,1,1
2,61,800,no_sleep,1,1
2,62,800,no_sleep,1,1
2,63,800,no_sleep,1,1
2,64,800,no_sleep,1,1
2,65,800,no_sleep,1,1
2,66,800,no_sleep,1,1
2,67,800,no_sleep,1,1
2,68,800,no_sleep,1,1
2,69,800,no_sleep,1,1
2,70,800,no_sleep,1,1
2,71,800,no_sleep,1,1
2,72,800,no_sleep,1,1
2,73,800,no_sleep,1,1
2,74,800,no_sleep,1,1
2,75,800,no_sleep,1,1
2,76,800,no_sleep,1,1
2,77,800,no_sleep,1,1
2,78,800,no_sleep,1,1
2,79,800,no_sleep,1,1
2,80,800,no_sleep,1,1
2,81,800,no_sleep,1,1
2,82,800,no_sleep,1,1
2,83,800,no_sleep,1,1
2,84,800,no_sleep,1,1
2,85,800,no_sleep,1,1
2,86,800,no_sleep,1,1
2,87,800,no_sleep,1,1
2,88,800,no_sleep,1,1
2,89,800,no_sleep,1,1
2,90,800,no_sleep,1,1
2,91,800,no_sleep,1,1
2,92,800,no_sleep,1,1
2,93,800,no_sleep,1,1
2,94,800,no_sleep,1,1
2,95,800,no_sleep,1,1
2,96,800,no_sleep,1,1
2,97,800,no_sleep,1,1
2,98,800,no_sleep,1,1
2,99,800,no_sleep,1,1
3,10,4000,no_sleep,3,1
3,11,2400,no_sleep,8,1
3,12,3200,no_sleep,4,1
3,13,4000,no_sleep,4,1
3,14,3200,no_sleep,3,1
3,15,3200,no_sleep,2,1
3,16,800,no_sleep,2,1
3,17,800,no_sleep,2,1
3,18,3200,no_sleep,1,1
3,19,3200,no_sleep,1,1
3,20,800,no_sleep,1,1
3,21,800,no_sleep,1,1
3,22,800,no_sleep,1,1
3,23,800,no_sleep,1,1
3,24,800,no_sleep,1,1
3,25,800,no_sleep,1,1
3,26,800,no_sleep,1,1
3,27,800,no_sleep,1,1
3,28,800,no_sleep,1,1
3,29,800,no_sleep,1,1
3,30,800,no_sleep,1,1
3,31,800,no_sleep,1,1
3,32,800,no_sleep,1,1
3,33,800,no_sleep,1,1
3,34,800,no_sleep,1,1
3,35,800,no_sleep,1,1
3,36,800,no_sleep,1,1
3,37,800,no_sleep,1,1
3,38,800,no_sleep,1,1
3,39,800,no_sleep,1,1
3,40,800,no_sleep,1,1
3,41,800,no_sleep,1,1
3,42,800,no_sleep,1,1
3,43,800,no_sleep,1,1
3,44,800,no_sleep,1,1
3,45,800,no_sleep,1,1
3,46,800,no_sleep,1,1
3,47,800,no_sleep,1,1
3,48,800,no_sleep,1,1
3,49,800,no_sleep,1,1
3,50,800,no_sleep,1,1
3,51,800,no_sleep,1,1
3,52,800,no_sleep,1,1
3,53,800,no_sleep,1,1
3,54,800,no_sleep,1,1
3,55,800,no_sleep,1,1
3,56,800,no_sleep,1,1
3,57,800,no_sleep,1,1
3,58,800,no_sleep,1,1
3,59,800,no_sleep,1,1
3,60,800,no_sleep,1,1
3,61,800,no_sleep,1,1
3,62,800,no_sleep,1,1
3,63,800,no_sleep,1,1
3,64,800,no_sleep,1,1
3,65,800,no_sleep,1,1
3,66,800,no_sleep,1,1
3,67,800,no_sleep,1,1
3,68,800,no_sleep,1,1
3,69,800,no_sleep,1,1
3,70,800,no_sleep,1,1
3,71,800,no_sleep,1,1
3,72,800,no_sleep,1,1
3,73,800,no_sleep,1,1
3,74,800,no_sleep,1,1
3,75,800,no_sleep,1,1
3,76,800,no_sleep,1,1
3,77,800,no_sleep,1,1
3,78,800,no_sleep,1,1
3,79,800,no_sleep,1,1
3,80,800,no_sleep,1,1
3,81,800,no_sleep,1,1
3,82,800,no_sleep,1,1
3,83,800,no_sleep,1,1
3,84,800,no_sleep,1,1
3,85,800,no_sleep,1,1
3,86,800,no_sleep,1,1
3,87,800,no_sleep,1,1
3,88,800,no_sleep,1,1
3,89,800,no_sleep,1,1
3,90,800,no_sleep,1,1
3,91,800,no_sleep,1,1
3,92,800,no_sleep,1,1
3,93,800,no_sleep,1,1
3,94,800,no_sleep,1,1
3,95,800,no_sleep,1,1
3,96,800,no_sleep,1,1
3,97,800,no_sleep,1,1
3,98,800,no_sleep,1,1
3,99,800,no_sleep,1,1
4,10,4000,no_sleep,3,1
4,11,4000,no_sleep,10,1
4,12,3200,no_sleep,5,1
4,13,4000,no_sleep,4,1
4,14,4000,no_sleep,4,1
4,15,4000,no_sleep,4,1
4,16,4000,no_sleep,3,1
4,17,4000,no_sleep,2,1
4,18,2400,no_sleep,2,1
4,19,800,no_sleep,2,1
4,20,4000,no_sleep,2,1
4,21,4000,no_sleep,2,1
4,22,4000,no_sleep,2,1
4,23,4000,no_sleep,2,1
4,24,4000,no_sleep,2,1
4,25,4000,no_sleep,2,1
4,26,4000,no_sleep,2,1
4,27,4000,no_sleep,2,1
4,28,4000,no_sleep,2,1
4,29,4000,no_sleep,2,1
4,30,4000,no_sleep,2,1
4,31,4000,no_sleep,2,1
4,32,4000,no_sleep,2,1
4,33,4000,no_sleep,2,1
4,34,4000,no_sleep,2,1
4,35,4000,no_sleep,2,1
4,36,4000,no_sleep,2,1
4,37,4000,no_sleep,2,1
4,38,4000,no_sleep,2,1
4,39,4000,no_sleep,2,1
4,40,4000,no_sleep,2,1
4,41,4000,no_sleep,2,1
4,42,4000,no_sleep,2,1
4,43,4000,no_sleep,2,1
4,44,4000,no_sleep,2,1
4,45,4000,no_sleep,2,1
4,46,4000,no_sleep,2,1
4,47,4000,no_sleep,2,1
4,48,4000,no_sleep,2,1
4,49,4000,no_sleep,2,1
4,50,4000,no_sleep,2,1
4,51,4000,no_sleep,2,1
4,52,4000,no_sleep,2,1
4,53,4000,no_sleep,2,1
4,54,4000,no_sleep,2,1
4,55,4000,no_sleep,2,1
4,56,4000,no_sleep,2,1
4,57,4000,no_sleep,2,1
4,58,4000,no_sleep,2,1
4,59,4000,no_sleep,2,1
4,60,4000,no_sleep,2,1
4,61,4000,no_sleep,2,1
4,62,4000,no_sleep,2,1
4,63,4000,no_sleep,2,1
4,64,4000,no_sleep,2,1
4,65,4000,no_sleep,2,1
4,66,4000,no_sleep,2,1
4,67,4000,no_sleep,2,1
4,68,4000,no_sleep,2,1
4,69,4000,no_sleep,2,1
4,70,4000,no_sleep,2,1
4,71,4000,no_sleep,2,1
4,72,4000,no_sleep,2,1
4,73,4000,no_sleep,2,1
4,74,4000,no_sleep,2,1
4,75,4000,no_sleep,2,1
4,76,4000,no_sleep,2,1
4,77,4000,no_sleep,2,1
4,78,4000,no_sleep,2,1
4,79,4000,no_sleep,2,1
4,80,4000,no_sleep,2,1
4,81,4000,no_sleep,2,1
4,82,4000,no_sleep,2,1
4,83,4000,no_sleep,2,1
4,84,4000,no_sleep,2,1
4,85,4000,no_sleep,2,1
4,86,4000,no_sleep,2,1
4,87,4000,no_sleep,2,1
4,88,4000,no_sleep,2,1
4,89,4000,no_sleep,2,1
4,90,4000,no_sleep,2,1
4,91,4000,no_sleep,2,1
4,92,4000,no_sleep,2,1
4,93,4000,no_sleep,2,1
4,94,4000,no_sleep,2,1
4,95,4000,no_sleep,2,1
4,96,4000,no_sleep,2,1
4,97,4000,no_sleep,2,1
4,98,4000,no_sleep,2,1
4,99,4000,no_sleep,2,1
5,10,4000,no_sleep,3,1
5,11,4000,no_sleep,3,1
5,12,4000,no_sleep,8,1
5,13,4000,no_sleep,5,1
5,14,4000,no_sleep,4,1
5,15,4000,no_sleep,4,1
5,16,4000,no_sleep,4,1
5,17,1600,no_sleep,4,1
5,18,3200,no_sleep,3,1
5,19,3200,no_sleep,2,1
5,20,4000,no_sleep,2,1
5,21,4000,no_sleep,2,1
5,22,4000,no_sleep,2,1
5,23,4000,no_sleep,2,1
5,24,4000,no_sleep,2,1
5,25,4000,no_sleep,2,1
5,26,4000,no_sleep,2,1
5,27,4000,no_sleep,2,1
5,28,4000,no_sleep,2,1
5,29,4000,no_sleep,2,1
5,30,4000,no_sleep,2,1
5,31,4000,no_sleep,2,1
5,32,4000,no_sleep,2,1
5,33,4000,no_sleep,2,1
5,34,4000,no_sleep,2,1
5,35,4000,no_sleep,2,1
5,36,4000,no_sleep,2,1
5,37,4000,no_sleep,2,1
5,38,4000,no_sleep,2,1
5,39,4000,no_sleep,2,1
5,40,4000,no_sleep,2,1
5,41,4000,no_sleep,2,1
5,42,4000,no_sleep,2,1
5,43,4000,no_sleep,2,1
5,44,4000,no_sleep,2,1
5,45,4000,no_sleep,2,1
5,46,4000,no_sleep,2,1
5,47,4000,no_sleep,2,1
5,48,4000,no_sleep,2,1
5,49,4000,no_sleep,2,1
5,50,4000,no_sleep,2,1
5,51,4000,no_sleep,2,1
5,52,4000,no_sleep,2,1
5,53,4000,no_sleep,2,1
5,54,4000,no_sleep,2,1
5,55,4000,no_sleep,2,1
5,56,4000,no_sleep,2,1
5,57,4000,no_sleep,2,1
5,58,4000,no_sleep,2,1
5,59,4000,no_sleep,2,1
5,60,4000,no_sleep,2,1
5,61,4000,no_sleep,2,1
5,62,4000,no_sleep,2,1
5,63,4000,no_sleep,2,1
5,64,4000,no_sleep,2,1
5,65,4000,no_sleep,2,1
5,66,4000,no_sleep,2,1
5,67,4000,no_sleep,2,1
5,68,4000,no_sleep,2,1
5,69,4000,no_sleep,2,1
5,70,4000,no_sleep,2,1
5,71,4000,no_sleep,2,1
5,72,4000,no_sleep,2,1
5,73,4000,no_sleep,2,1
5,74,4000,no_sleep,2,1
5,75,4000,no_sleep,2,1
5,76,4000,no_sleep,2,1
5,77,4000,no_sleep,2,1
5,78,4000,no_sleep,2,1
5,79,4000,no_sleep,2,1
5,80,4000,no_sleep,2,1
5,81,4000,no_sleep,2,1
5,82,4000,no_sleep,2,1
5,83,4000,no_sleep,2,1
5,84,4000,no_sleep,2,1
5,85,4000,no_sleep,2,1
5,86,4000,no_sleep,2,1
5,87,4000,no_sleep,2,1
5,88,4000,no_sleep,2,1
5,89,4000,no_sleep,2,1
5,90,4000,no_sleep,2,1
5,91,4000,no_sleep,2,1
5,92,4000,no_sleep,2,1
5,93,4000,no_sleep,2,1
5,94,4000,no_sleep,2,1
5,95,4000,no_sleep,2,1
5,96,4000,no_sleep,2,1
5,97,4000,no_sleep,2,1
5,98,4000,no_sleep,2,1
5,99,4000,no_sleep,2,1
6,10,4000,no_sleep,3,1
6,11,4000,no_sleep,3,1
6,12,3200,no_sleep,9,1
6,13,3200,no_sleep,6,1
6,14,3200,no_sleep,5,1
6,15,4000,no_sleep,4,1
6,16,4000,no_sleep,4,1
6,17,4000,no_sleep,4,1
6,18,4000,no_sleep,4,1
6,19,4000,no_sleep,4,1
6,20,4000,no_sleep,2,1
6,21,4000,no_sleep,2,1
6,22,4000,no_sleep,2,1
6,23,4000,no_sleep,2,1
6,24,4000,no_sleep,2,1
6,25,4000,no_sleep,2,1
6,26,4000,no_sleep,2,1
6,27,4000,no_sleep,2,1
6,28,4000,no_sleep,2,1
6,29,4000,no_sleep,2,1
6,30,4000,no_sleep,2,1
6,31,4000,no_sleep,2,1
6,32,4000,no_sleep,2,1
6,33,4000,no_sleep,2,1
6,34,4000,no_sleep,2,1
6,35,4000,no_sleep,2,1
6,36,4000,no_sleep,2,1
6,37,4000,no_sleep,2,1
6,38,4000,no_sleep,2,1
6,39,4000,no_sleep,2,1
6,40,4000,no_sleep,2,1
6,41,4000,no_sleep,2,1
6,42,4000,no_sleep,2,1
6,43,4000,no_sleep,2,1
6,44,4000,no_sleep,2,1
6,45,4000,no_sleep,2,1
6,46,4000,no_sleep,2,1
6,47,4000,no_sleep,2,1
6,48,4000,no_sleep,2,1
6,49,4000,no_sleep,2,1
6,50,4000,no_sleep,2,1
6,51,4000,no_sleep,2,1
6,52,4000,no_sleep,2,1
6,53,4000,no_sleep,2,1
6,54,4000,no_sleep,2,1
6,55,4000,no_sleep,2,1
6,56,4000,no_sleep,2,1
6,57,4000,no_sleep,2,1
6,58,4000,no_sleep,2,1
6,59,4000,no_sleep,2,1
6,60,4000,no_sleep,2,1
6,61,4000,no_sleep,2,1
6,62,4000,no_sleep,2,1
6,63,4000,no_sleep,2,1
6,64,4000,no_sleep,2,1
6,65,4000,no_sleep,2,1
6,66,4000,no_sleep,2,1
6,67,4000,no_sleep,2,1
6,68,4000,no_sleep,2,1
6,69,4000,no_sleep,2,1
6,70,4000,no_sleep,2,1
6,71,4000,no_sleep,2,1
6,72,4000,no_sleep,2,1
6,73,4000,no_sleep,2,1
6,74,4000,no_sleep,2,1
6,75,4000,no_sleep,2,1
6,76,4000,no_sleep,2,1
6,77,4000,no_sleep,2,1
6,78,4000,no_sleep,2,1
6,79,4000,no_sleep,2,1
6,80,4000,no_sleep,2,1
6,81,4000,no_sleep,2,1
6,82,4000,no_sleep,2,1
6,83,4000,no_sleep,2,1
6,84,4000,no_sleep,2,1
6,85,4000,no_sleep,2,1
6,86,4000,no_sleep,2,1
6,87,4000,no_sleep,2,1
6,88,4000,no_sleep,2,1
6,89,4000,no_sleep,2,1
6,90,4000,no_sleep,2,1
6,91,4000,no_sleep,2,1
6,92,4000,no_sleep,2,1
6,93,4000,no_sleep,2,1
6,94,4000,no_sleep,2,1
6,95,4000,no_sleep,2,1
6,96,4000,no_sleep,2,1
6,97,4000,no_sleep,2,1
6,98,4000,no_sleep,2,1
6,99,4000,no_sleep,2,1
7,10,4000,no_sleep,3,1
7,11,4000,no_sleep,3,1
7,12,4000,no_sleep,3,1
7,13,3200,no_sleep,8,1
7,14,4000,no_sleep,6,1
7,15,3200,no_sleep,5,1
7,16,4000,no_sleep,4,1
7,17,4000,no_sleep,4,1
7,18,4000,no_sleep,4,1
7,19,4000,no_sleep,4,1
7,20,4000,no_sleep,4,1
7,21,4000,no_sleep,3,1
7,22,800,no_sleep,3,1
7,23,4000,no_sleep,2,1
7,24,4000,no_sleep,2,1
7,25,4000,no_sleep,2,1
7,26,4000,no_sleep,2,1
7,27,4000,no_sleep,2,1
7,28,4000,no_sleep,2,1
7,29,4000,no_sleep,2,1
7,30,4000,no_sleep,2,1
7,31,4000,no_sleep,2,1
7,32,4000,no_sleep,2,1
7,33,4000,no_sleep,2,1
7,34,4000,no_sleep,2,1
7,35,4000,no_sleep,2,1
7,36,4000,no_sleep,2,1
7,37,4000,no_sleep,2,1
7,38,4000,no_sleep,2,1
7,39,4000,no_sleep,2,1
7,40,4000,no_sleep,2,1
7,41,4000,no_sleep,2,1
7,42,4000,no_sleep,2,1
7,43,4000,no_sleep,2,1
7,44,4000,no_sleep,2,1
7,45,4000,no_sleep,2,1
7,46,4000,no_sleep,2,1
7,47,4000,no_sleep,2,1
7,48,4000,no_sleep,2,1
7,49,4000,no_sleep,2,1
7,50,4000,no_sleep,2,1
7,51,4000,no_sleep,2,1
7,52,4000,no_sleep,2,1
7,53,4000,no_sleep,2,1
7,54,4000,no_sleep,2,1
7,55,4000,no_sleep,2,1
7,56,4000,no_sleep,2,1
7,57,4000,no_sleep,2,1
7,58,4000,no_sleep,2,1
7,59,4000,no_sleep,2,1
7,60,4000,no_sleep,2,1
7,61,4000,no_sleep,2,1
7,62,4000,no_sleep,2,1
7,63,4000,no_sleep,2,1
7,64,4000,no_sleep,2,1
7,65,4000,no_sleep,2,1
7,66,4000,no_sleep,2,1
7,67,4000,no_sleep,2,1
7,68,4000,no_sleep,2,1
7,69,4000,no_sleep,2,1
7,70,4000,no_sleep,2,1
7,71,4000,no_sleep,2,1
7,72,4000,no_sleep,2,1
7,73,4000,no_sleep,2,1
7,74,4000,no_sleep,2,1
7,75,4000,no_sleep,2,1
7,76,4000,no_sleep,2,1
7,77,4000,no_sleep,2,1
7,78,4000,no_sleep,2,1
7,79,4000,no_sleep,2,1
7,80,4000,no_sleep,2,1
7,81,4000,no_sleep,2,1
7,82,4000,no_sleep,2,1
7,83,4000,no_sleep,2,1
7,84,4000,no_sleep,2,1
7,85,4000,no_sleep,2,1
7,86,4000,no_sleep,2,1
7,87,4000,no_sleep,2,1
7,88,4000,no_sleep,2,1
7,89,4000,no_sleep,2,1
7,90,4000,no_sleep,2,1
7,91,4000,no_sleep,2,1
7,92,4000,no_sleep,2,1
7,93,4000,no_sleep,2,1
7,94,4000,no_sleep,2,1
7,95,4000,no_sleep,2,1
7,96,4000,no_sleep,2,1
7,97,4000,no_sleep,2,1
7,98,4000,no_sleep,2,1
7,99,4000,no_sleep,2,1
8,10,4000,no_sleep,3,1
8,11,4000,no_sleep,3,1
8,12,4000,no_sleep,3,1
8,13,4000,no_sleep,3,1
8,14,4000,no_sleep,8,1
8,15,4000,no_sleep,6,1
8,16,3200,no_sleep,5,1
8,17,3200,no_sleep,5,1
8,18,4000,no_sleep,4,1
8,19,4000,no_sleep,4,1
8,20,4000,no_sleep,4,1
8,21,4000,no_sleep,4,1
8,22,4000,no_sleep,4,1
8,23,3200,no_sleep,3,1
8,24,3200,no_sleep,3,1
8,25,2400,no_sleep,3,1
8,26,2400,no_sleep,3,1
8,27,2400,no_sleep,3,1
8,28,2400,no_sleep,3,1
8,29,2400,no_sleep,3,1
8,30,2400,no_sleep,3,1
8,31,2400,no_sleep,3,1
8,32,2400,no_sleep,3,1
8,33,2400,no_sleep,3,1
8,34,2400,no_sleep,3,1
8,35,2400,no_sleep,3,1
8,36,2400,no_sleep,3,1
8,37,2400,no_sleep,3,1
8,38,2400,no_sleep,3,1
8,39,2400,no_sleep,3,1
8,40,2400,no_sleep,3,1
8,41,2400,no_sleep,3,1
8,42,2400,no_sleep,3,1
8,43,2400,no_sleep,3,1
8,44,2400,no_sleep,3,1
8,45,2400,no_sleep,3,1
8,46,2400,no_sleep,3,1
8,47,2400,no_sleep,3,1
8,48,2400,no_sleep,3,1
8,49,2400,no_sleep,3,1
8,50,2400,no_sleep,3,1
8,51,2400,no_sleep,3,1
8,52,2400,no_sleep,3,1
8,53,2400,no_sleep,3,1
8,54,2400,no_sleep,3,1
8,55,2400,no_sleep,3,1
8,56,2400,no_sleep,3,1
8,57,2400,no_sleep,3,1
8,58,2400,no_sleep,3,1
8,59,2400,no_sleep,3,1
8,60,2400,no_sleep,3,1
8,61,2400,no_sleep,3,1
8,62,2400,no_sleep,3,1
8,63,2400,no_sleep,3,1
8,64,2400,no_sleep,3,1
8,65,2400,no_sleep,3,1
8,66,2400,no_sleep,3,1
8,67,2400,no_sleep,3,1
8,68,2400,no_sleep,3,1
8,69,2400,no_sleep,3,1
8,70,2400,no_sleep,3,1
8,71,2400,no_sleep,3,1
8,72,2400,no_sleep,3,1
8,73,2400,no_sleep,3,1
8,74,2400,no_sleep,3,1
